ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.syn,tcp.flags.ack,tcp.flags.reset,tcp.len,frame.len,frame.time,frame.time_relative,frame.protocols,frame.number,_ws.col.info,tcp.analysis.flags,tcp.analysis.retransmission,udp.length,http.request.method,http.request.uri,http.authbasic,http.user_agent,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,ip.fragment.count,ip.fragments,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.stream,tcp.urgent_pointer,tcp.analysis.ack_rtt,tcp.segments,tcp.reassembled.length,udp.port,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.1.7","192.168.1.16","59786","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.226424220 Turquie","211.969935772","sll:ethertype:ip:tcp","1456","59786 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729725384 TSecr=1333138",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","40","0","0.000011875",,,,"0.000011875","0.353243214","0.000011875"
"192.168.1.7","192.168.1.16","38220","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.226554052 Turquie","211.970065604","sll:ethertype:ip:tcp","1457","38220 → 21 [ACK] Seq=88 Ack=190 Win=32128 Len=0 TSval=1729725385 TSecr=1333134",,,,,,,,"52","True","False",,,,"64","6","32128","190","88","37","0","0.043849459",,,,"0.000129832","9.842683455","0.043849459"
"192.168.1.7","192.168.1.16","38220","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:40:02.283187893 Turquie","212.026699445","sll:ethertype:ip:tcp:ftp","1458","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","88","37","0",,,,,"0.056633841","9.899317296","0.056633841"
"192.168.1.7","192.168.1.16","38220","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:40:02.283234812 Turquie","212.026746364","sll:ethertype:ip:tcp","1459","38220 → 21 [FIN, ACK] Seq=103 Ack=190 Win=32128 Len=0 TSval=1729725441 TSecr=1333134",,,,,,,,"52","True","False",,,,"64","6","32128","190","103","37","0",,,,,"0.000046919","9.899364215","0.000046919"
"192.168.1.7","192.168.1.16","59798","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:40:02.283566223 Turquie","212.027077775","sll:ethertype:ip:tcp","1460","59798 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729725442 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","41","0",,,,,"0.000331411","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","38220","0x0004","False","False","True","0","62","Apr  1, 2024 00:40:02.283741306 Turquie","212.027252858","sll:ethertype:ip:tcp","1461","21 → 38220 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","37","0",,,,,"0.000175083","9.899870709","0.000506494"
"192.168.1.16","192.168.1.7","21","38220","0x0004","False","False","True","0","62","Apr  1, 2024 00:40:02.283741510 Turquie","212.027253062","sll:ethertype:ip:tcp","1462","21 → 38220 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","37","0",,,,,"0.000000204","9.899870913","0.000000204"
"192.168.1.16","192.168.1.7","21","59798","0x0012","True","True","False","0","76","Apr  1, 2024 00:40:02.283810744 Turquie","212.027322296","sll:ethertype:ip:tcp","1463","21 → 59798 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1333144 TSecr=1729725442 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","41","0","0.000244521",,,,"0.000069234","0.000244521","0.000244521"
"192.168.1.7","192.168.1.16","59798","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.283837047 Turquie","212.027348599","sll:ethertype:ip:tcp","1464","59798 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729725442 TSecr=1333144",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","41","0","0.000026303",,,,"0.000026303","0.000270824","0.000026303"
"192.168.1.16","192.168.1.7","21","59798","0x0018","False","True","False","20","88","Apr  1, 2024 00:40:02.286141381 Turquie","212.029652933","sll:ethertype:ip:tcp:ftp","1465","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","41","0",,,,,"0.002304334","0.002575158","0.002304334"
"192.168.1.7","192.168.1.16","59798","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.286165031 Turquie","212.029676583","sll:ethertype:ip:tcp","1466","59798 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729725444 TSecr=1333144",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","41","0","0.000023650",,,,"0.000023650","0.002598808","0.000023650"
"192.168.1.7","192.168.1.16","59786","21","0x0018","False","True","False","14","82","Apr  1, 2024 00:40:02.327054231 Turquie","212.070565783","sll:ethertype:ip:tcp:ftp","1467","Request: PASS america",,,,,,,,"66","True","False",,,,"64","6","32128","55","16","40","0",,,,,"0.040889200","0.453873225","0.100630011"
"192.168.1.16","192.168.1.7","21","59786","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.360135682 Turquie","212.103647234","sll:ethertype:ip:tcp","1468","21 → 59786 [ACK] Seq=55 Ack=30 Win=5888 Len=0 TSval=1333152 TSecr=1729725485",,,,,,,,"52","True","False",,,,"64","6","5888","30","55","40","0","0.033081451",,,,"0.033081451","0.486954676","0.033081451"
"192.168.1.7","192.168.1.16","59798","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:40:02.636103243 Turquie","212.379614795","sll:ethertype:ip:tcp:ftp","1469","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","41","0",,,,,"0.275967561","0.352537020","0.349938212"
"192.168.1.16","192.168.1.7","21","59798","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.636358493 Turquie","212.379870045","sll:ethertype:ip:tcp","1470","21 → 59798 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1333179 TSecr=1729725794",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","41","0","0.000255250",,,,"0.000255250","0.352792270","0.000255250"
"192.168.1.16","192.168.1.7","21","59798","0x0018","False","True","False","34","102","Apr  1, 2024 00:40:02.636455318 Turquie","212.379966870","sll:ethertype:ip:tcp:ftp","1471","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","41","0",,,,,"0.000096825","0.352889095","0.000096825"
"192.168.1.7","192.168.1.16","59798","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.636465389 Turquie","212.379976941","sll:ethertype:ip:tcp","1472","59798 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729725794 TSecr=1333179",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","41","0","0.000010071",,,,"0.000010071","0.352899166","0.000010071"
"192.168.1.16","192.168.1.7","21","38230","0x0018","False","True","False","22","90","Apr  1, 2024 00:40:02.712572924 Turquie","212.456084476","sll:ethertype:ip:tcp:ftp","1473","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","87","167","38","0",,,,,"0.076107535","9.210327336","2.602082386"
"192.168.1.7","192.168.1.16","38230","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.712593376 Turquie","212.456104928","sll:ethertype:ip:tcp","1474","38230 → 21 [ACK] Seq=87 Ack=189 Win=32128 Len=0 TSval=1729725871 TSecr=1333187",,,,,,,,"52","True","False",,,,"64","6","32128","189","87","38","0","0.000020452",,,,"0.000020452","9.210347788","0.000020452"
"192.168.1.16","192.168.1.7","21","38230","0x0011","False","True","False","0","68","Apr  1, 2024 00:40:02.712796405 Turquie","212.456307957","sll:ethertype:ip:tcp","1475","21 → 38230 [FIN, ACK] Seq=189 Ack=87 Win=5888 Len=0 TSval=1333187 TSecr=1729725871",,,,,,,,"52","True","False",,,,"64","6","5888","87","189","38","0",,,,,"0.000203029","9.210550817","0.000203029"
"192.168.1.7","192.168.1.16","59798","21","0x0018","False","True","False","13","81","Apr  1, 2024 00:40:02.737345091 Turquie","212.480856643","sll:ethertype:ip:tcp:ftp","1476","Request: PASS dancer",,,,,,,,"65","True","False",,,,"64","6","32128","55","16","41","0",,,,,"0.024548686","0.453778868","0.100879702"
"192.168.1.16","192.168.1.7","21","38238","0x0018","False","True","False","22","90","Apr  1, 2024 00:40:02.741376303 Turquie","212.484887855","sll:ethertype:ip:tcp:ftp","1477","Response: 530 Login incorrect.",,,,,,,,"74","True","False",,,,"64","6","5888","89","167","39","0",,,,,"0.004031212","9.208725939","2.601029757"
"192.168.1.7","192.168.1.16","38238","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.741405466 Turquie","212.484917018","sll:ethertype:ip:tcp","1478","38238 → 21 [ACK] Seq=89 Ack=189 Win=32128 Len=0 TSval=1729725899 TSecr=1333190",,,,,,,,"52","True","False",,,,"64","6","32128","189","89","39","0","0.000029163",,,,"0.000029163","9.208755102","0.000029163"
"192.168.1.16","192.168.1.7","21","38238","0x0011","False","True","False","0","68","Apr  1, 2024 00:40:02.741635015 Turquie","212.485146567","sll:ethertype:ip:tcp","1479","21 → 38238 [FIN, ACK] Seq=189 Ack=89 Win=5888 Len=0 TSval=1333190 TSecr=1729725899",,,,,,,,"52","True","False",,,,"64","6","5888","89","189","39","0",,,,,"0.000229549","9.208984651","0.000229549"
"192.168.1.7","192.168.1.16","38230","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.754917341 Turquie","212.498428893","sll:ethertype:ip:tcp","1480","38230 → 21 [ACK] Seq=87 Ack=190 Win=32128 Len=0 TSval=1729725913 TSecr=1333187",,,,,,,,"52","True","False",,,,"64","6","32128","190","87","38","0","0.042120936",,,,"0.013282326","9.252671753","0.042120936"
"192.168.1.16","192.168.1.7","21","59798","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.770678239 Turquie","212.514189791","sll:ethertype:ip:tcp","1481","21 → 59798 [ACK] Seq=55 Ack=29 Win=5888 Len=0 TSval=1333193 TSecr=1729725895",,,,,,,,"52","True","False",,,,"64","6","5888","29","55","41","0","0.033333148",,,,"0.015760898","0.487112016","0.033333148"
"192.168.1.7","192.168.1.16","38238","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.782848683 Turquie","212.526360235","sll:ethertype:ip:tcp","1482","38238 → 21 [ACK] Seq=89 Ack=190 Win=32128 Len=0 TSval=1729725941 TSecr=1333190",,,,,,,,"52","True","False",,,,"64","6","32128","190","89","39","0","0.041213668",,,,"0.012170444","9.250198319","0.041213668"
"192.168.1.7","192.168.1.16","38230","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:40:02.815202566 Turquie","212.558714118","sll:ethertype:ip:tcp:ftp","1483","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","87","38","0",,,,,"0.032353883","9.312956978","0.060285225"
"192.168.1.7","192.168.1.16","38230","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:40:02.815241361 Turquie","212.558752913","sll:ethertype:ip:tcp","1484","38230 → 21 [FIN, ACK] Seq=102 Ack=190 Win=32128 Len=0 TSval=1729725973 TSecr=1333187",,,,,,,,"52","True","False",,,,"64","6","32128","190","102","38","0",,,,,"0.000038795","9.312995773","0.000038795"
"192.168.1.16","192.168.1.7","21","38230","0x0004","False","False","True","0","62","Apr  1, 2024 00:40:02.815532615 Turquie","212.559044167","sll:ethertype:ip:tcp","1485","21 → 38230 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","38","0",,,,,"0.000291254","9.313287027","0.000291254"
"192.168.1.16","192.168.1.7","21","38230","0x0004","False","False","True","0","62","Apr  1, 2024 00:40:02.815532781 Turquie","212.559044333","sll:ethertype:ip:tcp","1486","21 → 38230 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","38","0",,,,,"0.000000166","9.313287193","0.000000166"
"192.168.1.7","192.168.1.16","59804","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:40:02.815701347 Turquie","212.559212899","sll:ethertype:ip:tcp","1487","59804 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729725974 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","42","0",,,,,"0.000168566","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","59804","0x0012","True","True","False","0","76","Apr  1, 2024 00:40:02.815897243 Turquie","212.559408795","sll:ethertype:ip:tcp","1488","21 → 59804 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1333197 TSecr=1729725974 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","42","0","0.000195896",,,,"0.000195896","0.000195896","0.000195896"
"192.168.1.7","192.168.1.16","59804","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.815912628 Turquie","212.559424180","sll:ethertype:ip:tcp","1489","59804 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729725974 TSecr=1333197",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","42","0","0.000015385",,,,"0.000015385","0.000211281","0.000015385"
"192.168.1.16","192.168.1.7","21","59804","0x0018","False","True","False","20","88","Apr  1, 2024 00:40:02.818228740 Turquie","212.561740292","sll:ethertype:ip:tcp:ftp","1490","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","42","0",,,,,"0.002316112","0.002527393","0.002316112"
"192.168.1.7","192.168.1.16","59804","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.818247417 Turquie","212.561758969","sll:ethertype:ip:tcp","1491","59804 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729725976 TSecr=1333197",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","42","0","0.000018677",,,,"0.000018677","0.002546070","0.000018677"
"192.168.1.7","192.168.1.16","38238","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:40:02.842120347 Turquie","212.585631899","sll:ethertype:ip:tcp:ftp","1492","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","190","89","39","0",,,,,"0.023872930","9.309469983","0.059271664"
"192.168.1.7","192.168.1.16","38238","21","0x0011","False","True","False","0","68","Apr  1, 2024 00:40:02.842165867 Turquie","212.585677419","sll:ethertype:ip:tcp","1493","38238 → 21 [FIN, ACK] Seq=104 Ack=190 Win=32128 Len=0 TSval=1729726000 TSecr=1333190",,,,,,,,"52","True","False",,,,"64","6","32128","190","104","39","0",,,,,"0.000045520","9.309515503","0.000045520"
"192.168.1.16","192.168.1.7","21","38238","0x0004","False","False","True","0","62","Apr  1, 2024 00:40:02.842389361 Turquie","212.585900913","sll:ethertype:ip:tcp","1494","21 → 38238 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","39","0",,,,,"0.000223494","9.309738997","0.000223494"
"192.168.1.16","192.168.1.7","21","38238","0x0004","False","False","True","0","62","Apr  1, 2024 00:40:02.842389511 Turquie","212.585901063","sll:ethertype:ip:tcp","1495","21 → 38238 [RST] Seq=190 Win=0 Len=0",,,,,,,,"40","True","False",,,,"64","6","0","0","190","39","0",,,,,"0.000000150","9.309739147","0.000000150"
"192.168.1.7","192.168.1.16","59808","21","0x0002","True","False","False","0","76","Apr  1, 2024 00:40:02.842615014 Turquie","212.586126566","sll:ethertype:ip:tcp","1496","59808 → 21 [SYN] Seq=0 Win=32120 Len=0 MSS=1460 SACK_PERM TSval=1729726001 TSecr=0 WS=128",,,,,,,,"60","True","False",,,,"64","6","32120","0","0","43","0",,,,,"0.000225503","0.000000000","0.000000000"
"192.168.1.16","192.168.1.7","21","59808","0x0012","True","True","False","0","76","Apr  1, 2024 00:40:02.842916716 Turquie","212.586428268","sll:ethertype:ip:tcp","1497","21 → 59808 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=1333200 TSecr=1729726001 WS=128",,,,,,,,"60","True","False",,,,"64","6","5792","1","0","43","0","0.000301702",,,,"0.000301702","0.000301702","0.000301702"
"192.168.1.7","192.168.1.16","59808","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.842970935 Turquie","212.586482487","sll:ethertype:ip:tcp","1498","59808 → 21 [ACK] Seq=1 Ack=1 Win=32128 Len=0 TSval=1729726001 TSecr=1333200",,,,,,,,"52","True","False",,,,"64","6","32128","1","1","43","0","0.000054219",,,,"0.000054219","0.000355921","0.000054219"
"192.168.1.16","192.168.1.7","21","59808","0x0018","False","True","False","20","88","Apr  1, 2024 00:40:02.845436978 Turquie","212.588948530","sll:ethertype:ip:tcp:ftp","1499","Response: 220 (vsFTPd 2.3.4)",,,,,,,,"72","True","False",,,,"64","6","5888","1","1","43","0",,,,,"0.002466043","0.002821964","0.002466043"
"192.168.1.7","192.168.1.16","59808","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:02.845457773 Turquie","212.588969325","sll:ethertype:ip:tcp","1500","59808 → 21 [ACK] Seq=1 Ack=21 Win=32128 Len=0 TSval=1729726003 TSecr=1333200",,,,,,,,"52","True","False",,,,"64","6","32128","21","1","43","0","0.000020795",,,,"0.000020795","0.002842759","0.000020795"
"192.168.1.7","192.168.1.16","59804","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:40:03.168039940 Turquie","212.911551492","sll:ethertype:ip:tcp:ftp","1501","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","42","0",,,,,"0.322582167","0.352338593","0.349792523"
"192.168.1.16","192.168.1.7","21","59804","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:03.168621792 Turquie","212.912133344","sll:ethertype:ip:tcp","1502","21 → 59804 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1333232 TSecr=1729726326",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","42","0","0.000581852",,,,"0.000581852","0.352920445","0.000581852"
"192.168.1.16","192.168.1.7","21","59804","0x0018","False","True","False","34","102","Apr  1, 2024 00:40:03.168923090 Turquie","212.912434642","sll:ethertype:ip:tcp:ftp","1503","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","42","0",,,,,"0.000301298","0.353221743","0.000301298"
"192.168.1.7","192.168.1.16","59804","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:03.168955257 Turquie","212.912466809","sll:ethertype:ip:tcp","1504","59804 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729726327 TSecr=1333232",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","42","0","0.000032167",,,,"0.000032167","0.353253910","0.000032167"
"192.168.1.7","192.168.1.16","59808","21","0x0018","False","True","False","15","83","Apr  1, 2024 00:40:03.195085465 Turquie","212.938597017","sll:ethertype:ip:tcp:ftp","1505","Request: USER msfadmin",,,,,,,,"67","True","False",,,,"64","6","32128","21","1","43","0",,,,,"0.026130208","0.352470451","0.349627692"
"192.168.1.16","192.168.1.7","21","59808","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:03.195368000 Turquie","212.938879552","sll:ethertype:ip:tcp","1506","21 → 59808 [ACK] Seq=21 Ack=16 Win=5888 Len=0 TSval=1333235 TSecr=1729726353",,,,,,,,"52","True","False",,,,"64","6","5888","16","21","43","0","0.000282535",,,,"0.000282535","0.352752986","0.000282535"
"192.168.1.16","192.168.1.7","21","59808","0x0018","False","True","False","34","102","Apr  1, 2024 00:40:03.195609849 Turquie","212.939121401","sll:ethertype:ip:tcp:ftp","1507","Response: 331 Please specify the password.",,,,,,,,"86","True","False",,,,"64","6","5888","16","21","43","0",,,,,"0.000241849","0.352994835","0.000241849"
"192.168.1.7","192.168.1.16","59808","21","0x0010","False","True","False","0","68","Apr  1, 2024 00:40:03.195624339 Turquie","212.939135891","sll:ethertype:ip:tcp","1508","59808 → 21 [ACK] Seq=16 Ack=55 Win=32128 Len=0 TSval=1729726354 TSecr=1333235",,,,,,,,"52","True","False",,,,"64","6","32128","55","16","43","0","0.000014490",,,,"0.000014490","0.353009325","0.000014490"
